ro;percent;DaysSaved;tp
8;37;20.0576845549651;TP = 75%
9;37;23.7786248968481;TP = 75%
10;37;26.7913072180649;TP = 75%
11;37;29.2824217637552;TP = 75%
12;37;31.3781895038468;TP = 75%
13;37;33.1670082461752;TP = 75%
14;37;34.7126413909544;TP = 75%
15;37;36.0622501354632;TP = 75%
16;37;37.2514751608172;TP = 75%
17;37;38.3077586852483;TP = 75%
18;37;39.2525788280678;TP = 75%
19;37;40.1029902952182;TP = 75%
20;37;40.8727103469493;TP = 75%
1;38;-44.6596562427604;TP = 75%
2;38;-43.735154324689;TP = 75%
3;38;-31.1811849597298;TP = 75%
4;38;-12.7022299316996;TP = 75%
5;38;-0.444936782291066;TP = 75%
6;38;8.01553802016151;TP = 75%
7;38;14.1980525148346;TP = 75%
8;38;18.9155012250129;TP = 75%
9;38;22.6365387257308;TP = 75%
10;38;25.6493235342527;TP = 75%
11;38;28.1405462479093;TP = 75%
12;38;30.2364282172284;TP = 75%
13;38;32.0253676617983;TP = 75%
14;38;33.5711284277924;TP = 75%
15;38;34.920872196062;TP = 75%
16;38;36.1102401727119;TP = 75%
17;38;37.166675146638;TP = 75%
18;38;38.1116558582604;TP = 75%
19;38;38.9622376904333;TP = 75%
20;38;39.7321386421499;TP = 75%
1;39;-45.8005623274724;TP = 75%
2;39;-44.8759976975651;TP = 75%
3;39;-32.3219625865302;TP = 75%
4;39;-13.842938605211;TP = 75%
5;39;-1.58557311038845;TP = 75%
6;39;6.87497762743295;TP = 75%
7;39;13.0575718592549;TP = 75%
8;39;17.7751043353622;TP = 75%
9;39;21.4962298742621;TP = 75%
10;39;24.509107254592;TP = 75%
11;39;27.0004273545258;TP = 75%
12;39;29.0964118266404;TP = 75%
13;39;30.885459215692;TP = 75%
14;39;32.4313337182585;TP = 75%
15;39;33.7811973931764;TP = 75%
16;39;34.9706918547168;TP = 75%
17;39;36.0272603330108;TP = 75%
18;39;36.972382045995;TP = 75%
19;39;37.8231128939006;TP = 75%
20;39;38.5931714369524;TP = 75%
1;40;-46.939639572258;TP = 75%
2;40;-46.0150168467707;TP = 75%
3;40;-33.4609209873927;TP = 75%
4;40;-14.9818334623225;TP = 75%
5;40;-2.72440147641811;TP = 75%
6;40;5.73621886173759;TP = 75%
7;40;11.9188859758482;TP = 75%
8;40;16.6364948005371;TP = 75%
9;40;20.357700351221;TP = 75%
10;40;23.37066161704;TP = 75%
11;40;25.8620697013844;TP = 75%
12;40;27.958146497988;TP = 75%
13;40;29.7472908100529;TP = 75%
14;40;31.2932671113728;TP = 75%
15;40;32.6432377583995;TP = 75%
16;40;33.8328446852153;TP = 75%
17;40;34.8895314659391;TP = 75%
18;40;35.8347776888606;TP = 75%
19;40;36.6856396533508;TP = 75%
20;40;37.4558363502431;TP = 75%
1;41;-48.0768919837316;TP = 75%
2;41;-47.1522153625215;TP = 75%
3;41;-34.5980632828787;TP = 75%
4;41;-16.1189170949925;TP = 75%
5;41;-3.86142387846822;TP = 75%
6;41;4.59926039113466;TP = 75%
7;41;10.7819942788887;TP = 75%
8;41;15.4996728697545;TP = 75%
9;41;19.2209513391327;TP = 75%
10;41;22.2339888465304;TP = 75%
11;41;24.725476676893;TP = 75%
12;41;26.8216369175725;TP = 75%
13;41;28.6108685784093;TP = 75%
14;41;30.1569363539005;TP = 75%
15;41;31.5070028364103;TP = 75%
16;41;32.6967102123946;TP = 75%
17;41;33.7535023261798;TP = 75%
18;41;34.6988590556052;TP = 75%
19;41;35.5498370105897;TP = 75%
20;41;36.3201555153359;TP = 75%
1;42;-49.2123235957712;TP = 75%
2;42;-48.2875969075067;TP = 75%
3;42;-35.7333927194712;TP = 75%
4;42;-17.2541922839289;TP = 75%
5;42;-4.99664257688534;TP = 75%
6;42;3.46410053576683;TP = 75%
7;42;9.64689573525541;TP = 75%
8;42;14.3646382296426;TP = 75%
9;42;18.0859833248698;TP = 75%
10;42;21.0990903189613;TP = 75%
11;42;23.590650643935;TP = 75%
12;42;25.6868865434011;TP = 75%
13;42;27.4761971933279;TP = 75%
14;42;29.022347464954;TP = 75%
15;42;30.3725001388068;TP = 75%
16;42;31.5622976018091;TP = 75%
17;42;32.6191839120186;TP = 75%
18;42;33.5646391753184;TP = 75%
19;42;34.4157202451298;TP = 75%
20;42;35.1861467058696;TP = 75%
1;43;-50.3459384646629;TP = 75%
2;43;-49.4211652062751;TP = 75%
3;43;-36.8669126517977;TP = 75%
4;43;-18.3876619720037;TP = 75%
5;43;-6.13006005694378;TP = 75%
6;43;2.3307373181989;TP = 75%
7;43;8.51358893042881;TP = 75%
8;43;13.231390088988;TP = 75%
9;43;16.9527962067642;TP = 75%
10;43;19.9659666948847;TP = 75%
11;43;22.4575931050495;TP = 75%
12;43;24.5538978075859;TP = 75%
13;43;26.3432801127064;TP = 75%
14;43;27.8895050339534;TP = 75%
15;43;29.239735502796;TP = 75%
16;43;30.4296140663601;TP = 75%
17;43;31.4865849528475;TP = 75%
18;43;32.4321284489614;TP = 75%
19;43;33.2833016004201;TP = 75%
20;43;34.0538241962837;TP = 75%
1;44;-51.4777406649118;TP = 75%
2;44;-50.5529240361281;TP = 75%
3;44;-37.9986265274649;TP = 75%
4;44;-19.519329241696;TP = 75%
5;44;-7.26167899734862;TP = 75%
6;44;1.19916850565731;TP = 75%
7;44;7.38207212356188;TP = 75%
8;44;12.0999272490648;TP = 75%
9;44;15.8213893830003;TP = 75%
10;44;18.8346180292181;TP = 75%
11;44;21.3263048372258;TP = 75%
12;44;23.4226722805737;TP = 75%
13;44;25.2121197784717;TP = 75%
14;44;26.7584124596171;TP = 75%
15;44;28.1087133772061;TP = 75%
16;44;29.2986652071112;TP = 75%
17;44;30.3557123137823;TP = 75%
18;44;31.3013351281942;TP = 75%
19;44;32.1525908489231;TP = 75%
20;44;32.9231994270842;TP = 75%
1;45;-52.6077342856189;TP = 75%
2;45;-51.6828772192813;TP = 75%
3;45;-39.1285378740715;TP = 75%
4;45;-20.6491972958754;TP = 75%
5;45;-8.39150224354162;TP = 75%
6;45;0.0693916456408985;TP = 75%
7;45;6.25234329367009;TP = 75%
8;45;10.9702481623143;TP = 75%
9;45;14.6917618249867;TP = 75%
10;45;17.7050438618371;TP = 75%
11;45;20.1967860026217;TP = 75%
12;45;22.2932108053309;TP = 75%
13;45;24.0827177780657;TP = 75%
14;45;25.6290721431463;TP = 75%
15;45;26.9794370524221;TP = 75%
16;45;28.1694552857713;TP = 75%
17;45;29.2265713173478;TP = 75%
18;45;30.1722656939012;TP = 75%
19;45;31.0235957362528;TP = 75%
20;45;31.7942815246652;TP = 75%
1;46;-53.7359234273379;TP = 75%
2;46;-52.8110286160968;TP = 75%
3;46;-40.256650288049;TP = 75%
4;46;-21.7772694413713;TP = 75%
5;46;-9.51953278498751;TP = 75%
6;46;-1.0585959039218;TP = 75%
7;46;5.12440017855717;TP = 75%
8;46;9.84235098155881;TP = 75%
9;46;13.5639121385917;TP = 75%
10;46;16.5772432928141;TP = 75%
11;46;19.0690362400694;TP = 75%
12;46;21.1655136076945;TP = 75%
13;46;22.9550749765866;TP = 75%
14;46;24.501485645515;TP = 75%
15;46;25.8519088466504;TP = 75%
16;46;27.0419874442975;TP = 75%
17;46;28.0991660013913;TP = 75%
18;46;29.0449251580845;TP = 75%
19;46;29.8963223335108;TP = 75%
20;46;30.6670777114605;TP = 75%
1;47;-54.8623121993422;TP = 75%
2;47;-53.9373821192218;TP = 75%
3;47;-41.38296742504;TP = 75%
4;47;-22.9035490748706;TP = 75%
5;47;-10.6457737357673;TP = 75%
6;47;-2.18479694902604;TP = 75%
7;47;3.99824030776926;TP = 75%
8;47;8.71623360147366;TP = 75%
9;47;12.4378386155118;TP = 75%
10;47;15.4512150452455;TP = 75%
11;47;17.9430547411346;TP = 75%
12;47;20.0395803876765;TP = 75%
13;47;21.8291916256144;TP = 75%
14;47;23.3756538163996;TP = 75%
15;47;24.7261302578796;TP = 75%
16;47;25.9162638832007;TP = 75%
17;47;26.9734993274868;TP = 75%
18;47;27.9193173066195;TP = 75%
19;47;28.7707753192081;TP = 75%
20;47;29.5415936324863;TP = 75%
1;48;-55.9869047172426;TP = 75%
2;48;-55.0619416484978;TP = 75%
3;48;-42.5074929915779;TP = 75%
4;48;-24.0280396707721;TP = 75%
5;48;-11.7702283179379;TP = 75%
6;48;-3.30921443769333;TP = 75%
7;48;2.87386103061098;TP = 75%
8;48;7.59189369369669;TP = 75%
9;48;11.3135392765718;TP = 75%
10;48;14.3269575179851;TP = 75%
11;48;16.8188403136807;TP = 75%
12;48;18.9154103954354;TP = 75%
13;48;20.7050674533718;TP = 75%
14;48;22.2515769005305;TP = 75%
15;48;23.6021020886768;TP = 75%
16;48;24.7922860073276;TP = 75%
17;48;25.8495733505627;TP = 75%
18;48;26.7954448959463;TP = 75%
19;48;27.6469582066464;TP = 75%
20;48;28.4178336174916;TP = 75%
1;49;-57.1097051009059;TP = 75%
2;49;-56.1847111465284;TP = 75%
3;49;-43.6302307378692;TP = 75%
4;49;-25.1507447706958;TP = 75%
5;49;-12.8928998472133;TP = 75%
6;49;-4.43185144120311;TP = 75%
7;49;1.75125954006102;TP = 75%
8;49;6.46932873667696;TP = 75%
9;49;10.1910119083906;TP = 75%
10;49;13.2044688301163;TP = 75%
11;49;15.6963914352608;TP = 75%
12;49;17.7930024948344;TP = 75%
13;49;19.5827017398415;TP = 75%
14;49;21.1292546259353;TP = 75%
15;49;22.4798245493109;TP = 75%
16;49;23.6700545458255;TP = 75%
17;49;24.7273893579055;TP = 75%
18;49;25.6733098135727;TP = 75%
19;49;26.5248735286727;TP = 75%
20;49;27.2958008930475;TP = 75%
1;50;-58.2307174726325;TP = 75%
2;50;-57.3056945748098;TP = 75%
3;50;-44.7511844515144;TP = 75%
4;50;-26.2716679743878;TP = 75%
5;50;-14.0137917206005;TP = 75%
6;50;-5.55271113795004;TP = 75%
7;50;0.630432893265322;TP = 75%
8;50;5.34853604115551;TP = 75%
9;50;9.07025409456228;TP = 75%
10;50;12.0837468586295;TP = 75%
11;50;14.5757062981787;TP = 75%
12;50;16.6723552168767;TP = 75%
13;50;18.4620933796827;TP = 75%
14;50;20.0086862775657;TP = 75%
15;50;21.3592973434617;TP = 75%
16;50;22.5495696514616;TP = 75%
17;50;23.6069479837915;TP = 75%
18;50;24.5529132099139;TP = 75%
19;50;25.4045229888374;TP = 75%
20;50;26.1754977553738;TP = 75%
1;51;-59.3499459555583;TP = 75%
2;51;-58.4248959103439;TP = 75%
3;51;-45.870357952032;TP = 75%
4;51;-27.3908129318172;TP = 75%
5;51;-15.1329074056917;TP = 75%
6;51;-6.67179679951177;TP = 75%
7;51;-0.48862197083956;TP = 75%
8;51;4.22951277200056;TP = 75%
9;51;7.95126324228097;TP = 75%
10;51;10.9647892704792;TP = 75%
11;51;13.4567828476924;TP = 75%
12;51;15.5534668048468;TP = 75%
13;51;17.3432409351891;TP = 75%
14;51;18.8898707590486;TP = 75%
15;51;20.2405197398434;TP = 75%
16;51;21.430830983319;TP = 75%
17;51;22.4882493045828;TP = 75%
18;51;23.4342556072602;TP = 75%
19;51;24.2859075858652;TP = 75%
20;51;25.0569257121188;TP = 75%
1;52;-60.4673946722492;TP = 75%
2;52;-59.5423191426687;TP = 75%
3;52;-46.9877550860692;TP = 75%
4;52;-28.5081833362861;TP = 75%
5;52;-16.2502504313609;TP = 75%
6;52;-7.78911177858541;TP = 75%
7;52;-1.60590821631762;TP = 75%
8;52;3.11225596698711;TP = 75%
9;52;6.83403660516321;TP = 75%
10;52;9.84759354997055;TP = 75%
11;52;12.3396188145407;TP = 75%
12;52;14.4363352526161;TP = 75%
13;52;16.2261426810754;TP = 75%
14;52;17.7728066447297;TP = 75%
15;52;19.123490632365;TP = 75%
16;52;20.3138377760196;TP = 75%
17;52;21.3712929180567;TP = 75%
18;52;22.3173369903647;TP = 75%
19;52;23.1690277167699;TP = 75%
20;52;23.9400855994027;TP = 75%
1;53;-61.5830677434652;TP = 75%
2;53;-60.657968271247;TP = 75%
3;53;-48.1033797232045;TP = 75%
4;53;-29.6237829184088;TP = 75%
5;53;-17.3658243796594;TP = 75%
6;53;-8.90465949851021;TP = 75%
7;53;-2.7214290970665;TP = 75%
8;53;1.99676255300459;TP = 75%
9;53;5.71857130288114;TP = 75%
10;53;8.73215702224475;TP = 75%
11;53;11.2242117427489;TP = 75%
12;53;13.3209583372824;TP = 75%
13;53;15.110796642519;TP = 75%
14;53;16.6574922237408;TP = 75%
15;53;18.0082085909072;TP = 75%
16;53;19.1985888979604;TP = 75%
17;53;20.2560780099294;TP = 75%
18;53;21.2021568821602;TP = 75%
19;53;22.0538832627624;TP = 75%
20;53;22.8249776790095;TP = 75%
1;54;-62.6969692870684;TP = 75%
2;54;-61.7718473031675;TP = 75%
3;54;-49.2172357522587;TP = 75%
4;54;-30.7376154408358;TP = 75%
5;54;-18.4796328787341;TP = 75%
6;54;-10.0184434441418;TP = 75%
7;54;-3.83518794538251;TP = 75%
8;54;0.883029360089523;TP = 75%
9;54;4.60486433811289;TP = 75%
10;54;7.61847687349336;TP = 75%
11;54;10.1105590134899;TP = 75%
12;54;12.2073336470965;TP = 75%
13;54;13.9972006276105;TP = 75%
14;54;15.5439255374755;TP = 75%
15;54;16.8946719043711;TP = 75%
16;54;18.0850829005405;TP = 75%
17;54;19.1426034099162;TP = 75%
18;54;20.0887144073745;TP = 75%
19;54;20.9404736612057;TP = 75%
20;54;21.711601719541;TP = 75%
1;55;-63.8091034170612;TP = 75%
2;55;-62.8839602511152;TP = 75%
3;55;-50.3293270780474;TP = 75%
4;55;-31.8496846936211;TP = 75%
5;55;-19.5916795966262;TP = 75%
6;55;-11.1304671538806;TP = 75%
7;55;-4.94718816200053;TP = 75%
8;55;-0.228946866384554;TP = 75%
9;55;3.49291261122255;TP = 75%
10;55;6.50655016841661;TP = 75%
11;55;8.99865786563363;TP = 75%
12;55;11.0954586054454;TP = 75%
13;55;12.8853522551418;TP = 75%
14;55;14.4321044115894;TP = 75%
15;55;15.7828786173369;TP = 75%
16;55;16.9733180599584;TP = 75%
17;55;18.0308676391961;TP = 75%
18;55;18.9770083462334;TP = 75%
19;55;19.828797966183;TP = 75%
20;55;20.5999570645327;TP = 75%
1;56;-64.9194742427334;TP = 75%
2;56;-63.994311131577;TP = 75%
3;56;-51.4396576185153;TP = 75%
4;56;-32.9599944901427;TP = 75%
5;56;-20.701968235825;TP = 75%
6;56;-12.2407342126906;TP = 75%
7;56;-6.05743320739397;TP = 75%
8;56;-1.33916945508908;TP = 75%
9;56;2.38271293301497;TP = 75%
10;56;5.39637386535165;TP = 75%
11;56;7.88850541350617;TP = 75%
12;56;9.98533049152152;TP = 75%
13;56;11.7752489784926;TP = 75%
14;56;13.3220264834356;TP = 75%
15;56;14.6728265614051;TP = 75%
16;56;15.8632924128507;TP = 75%
17;56;16.9208689507721;TP = 75%
18;56;17.8670371800053;TP = 75%
19;56;18.7188548997249;TP = 75%
20;56;19.4900426899051;TP = 75%
1;57;-66.0280858679091;TP = 75%
2;57;-65.1029039632531;TP = 75%
3;57;-52.548231302202;TP = 75%
4;57;-34.0685486635053;TP = 75%
5;57;-21.8105025284747;TP = 75%
6;57;-13.3492482459703;TP = 75%
7;57;-7.16592659415524;TP = 75%
8;57;-2.44764179946387;TP = 75%
9;57;1.2742620358508;TP = 75%
10;57;4.28794482942227;TP = 75%
11;57;6.78009866228732;TP = 75%
12;57;8.87694645820063;TP = 75%
13;57;10.6668881062368;TP = 75%
14;57;12.2136892256689;TP = 75%
15;57;13.5645133820949;TP = 75%
16;57;14.7550037868026;TP = 75%
17;57;15.8126053639364;TP = 75%
18;57;16.7587991297914;TP = 75%
19;57;17.6106428953286;TP = 75%
20;57;18.3818572526455;TP = 75%
1;58;-67.1349423902777;TP = 75%
2;58;-66.2097427656472;TP = 75%
3;58;-53.655052065998;TP = 75%
4;58;-35.1753510633579;TP = 75%
5;58;-22.917286232147;TP = 75%
6;58;-14.4560129141578;TP = 75%
7;58;-8.27267188030582;TP = 75%
8;58;-3.55436734959101;TP = 75%
9;58;0.1675565833593;TP = 75%
10;58;3.18125984400243;TP = 75%
11;58;5.67343452140237;TP = 75%
12;58;7.77030354755108;TP = 75%
13;58;9.56026681997703;TP = 75%
14;58;11.1070899666303;TP = 75%
15;58;12.4579365620158;TP = 75%
16;58;13.6484498265663;TP = 75%
17;58;14.7060746938153;TP = 75%
18;58;15.6522921897003;TP = 75%
19;58;16.504160135085;TP = 75%
20;58;17.2753991322385;TP = 75%
1;59;-68.2400479008011;TP = 75%
2;59;-67.3148315578148;TP = 75%
3;59;-54.7601238531531;TP = 75%
4;59;-36.2804055530775;TP = 75%
5;59;-24.0223231261029;TP = 75%
6;59;-15.5610319079732;TP = 75%
7;59;-9.37767266340778;TP = 75%
8;59;-4.65934960505913;TP = 75%
9;59;-0.937406821050672;TP = 75%
10;59;2.07631562073895;TP = 75%
11;59;4.56850981620306;TP = 75%
12;59;6.66539870433324;TP = 75%
13;59;8.45538218983232;TP = 75%
14;59;10.0022259080052;TP = 75%
15;59;11.3530934408972;TP = 75%
16;59;12.5436280166724;TP = 75%
17;59;13.6012745767925;TP = 75%
18;59;14.5475141553266;TP = 75%
19;59;15.3994045814779;TP = 75%
20;59;16.1706664660711;TP = 75%
1;60;-69.3434064831872;TP = 75%
2;60;-68.4181743572485;TP = 75%
3;60;-55.8634506115053;TP = 75%
4;60;-37.3837160072673;TP = 75%
5;60;-25.1256170079825;TP = 75%
6;60;-16.6643089442113;TP = 75%
7;60;-10.4809325753688;TP = 75%
8;60;-5.76259210868005;TP = 75%
9;60;-2.04063162671358;TP = 75%
10;60;0.973108808337585;TP = 75%
11;60;3.46532129818652;TP = 75%
12;60;5.5622287877824;TP = 75%
13;60;7.3522311879277;TP = 75%
14;60;8.89909414017278;TP = 75%
15;60;10.2499812329582;TP = 75%
16;60;11.440535700998;TP = 75%
17;60;12.498202492462;TP = 75%
18;60;13.4444626482905;TP = 75%
19;60;14.2963740047267;TP = 75%
20;60;15.0676571798065;TP = 75%
1;61;-70.4450222134221;TP = 75%
2;61;-69.5197751788858;TP = 75%
3;61;-56.965036291906;TP = 75%
4;61;-38.4852863095342;TP = 75%
5;61;-26.2271716908664;TP = 75%
6;61;-17.7658477620151;TP = 75%
7;61;-11.582455277849;TP = 75%
8;61;-6.86409844094592;TP = 75%
9;61;-3.14212132912269;TP = 75%
10;61;-0.128363999715148;TP = 75%
11;61;2.3638656539573;TP = 75%
12;61;4.46079058192237;TP = 75%
13;61;6.25081070017738;TP = 75%
14;61;7.79769165558511;TP = 75%
15;61;9.14859704202038;TP = 75%
16;61;10.3391700997558;TP = 75%
17;61;11.3968557826481;TP = 75%
18;61;12.3431351374565;TP = 75%
19;61;13.1950660063774;TP = 75%
20;61;13.9663690135401;TP = 75%
1;62;-71.5448991593543;TP = 75%
2;62;-70.6196380342243;TP = 75%
3;62;-58.064884846814;TP = 75%
4;62;-39.585120350509;TP = 75%
5;62;-27.3269910006635;TP = 75%
6;62;-18.8656521195687;TP = 75%
7;62;-12.6822444581918;TP = 75%
8;62;-7.96387221512564;TP = 75%
9;62;-4.24187946411816;TP = 75%
10;62;-1.22810625834866;TP = 75%
11;62;1.26413951310838;TP = 75%
12;62;3.36108080461781;TP = 75%
13;62;5.15111753660703;TP = 75%
14;62;6.69801536046555;TP = 75%
15;62;8.04893787469312;TP = 75%
16;62;9.23952832428856;TP = 75%
17;62;10.2972316679387;TP = 75%
18;62;11.2435289573385;TP = 75%
19;62;12.0954780397301;TP = 75%
20;62;12.8667995444;TP = 75%
1;63;-72.6430413803247;TP = 75%
2;63;-71.7177669305309;TP = 75%
3;63;-59.1630002290404;TP = 75%
4;63;-40.6832220260805;TP = 75%
5;63;-28.4250787737837;TP = 75%
6;63;-19.9637257911554;TP = 75%
7;63;-13.78030382581;TP = 75%
8;63;-9.06191707292006;TP = 75%
9;63;-5.33990960274414;TP = 75%
10;63;-2.32612146490087;TP = 75%
11;63;0.166139455169088;TP = 75%
12;63;2.2630961155385;TP = 75%
13;63;4.05314844041924;TP = 75%
14;63;5.60006208506334;TP = 75%
15;63;6.95100065191347;TP = 75%
16;63;8.14160738999324;TP = 75%
17;63;9.19932726209831;TP = 75%
18;63;10.1456413241189;TP = 75%
19;63;10.9976074275807;TP = 75%
20;63;11.7689462061439;TP = 75%
1;64;-73.739452926838;TP = 75%
2;64;-72.8141658701359;TP = 75%
3;64;-60.259386390628;TP = 75%
4;64;-41.779595235818;TP = 75%
5;64;-29.5214388550622;TP = 75%
6;64;-21.0600725645368;TP = 75%
7;64;-14.8766371089727;TP = 75%
8;64;-10.1582366806034;TP = 75%
9;64;-6.43621534669109;TP = 75%
10;64;-3.42241315380001;TP = 75%
11;64;-0.930137984257271;TP = 75%
12;64;1.16683312318501;TP = 75%
13;64;2.95690009597593;TP = 75%
14;64;4.50382859266806;TP = 75%
15;64;5.8547822190704;TP = 75%
16;64;7.04540422763932;TP = 75%
17;64;8.10313958467226;TP = 75%
18;64;9.04946934963016;TP = 75%
19;64;9.90145137768152;TP = 75%
20;64;10.672806306203;TP = 75%
1;65;-74.8341378402698;TP = 75%
2;65;-73.9088388498004;TP = 75%
3;65;-61.3540472818465;TP = 75%
4;65;-42.8742438815602;TP = 75%
5;65;-30.6160750959036;TP = 75%
6;65;-22.1546962386146;TP = 75%
7;65;-15.9712480519416;TP = 75%
8;65;-11.2528347255893;TP = 75%
9;65;-7.53080032424484;TP = 75%
10;65;-4.51698489184911;TP = 75%
11;65;-2.02469630805757;TP = 75%
12;65;0.0722883910995051;TP = 75%
13;65;1.86236913584335;TP = 75%
14;65;3.40931158755181;TP = 75%
15;65;4.76027935491145;TP = 75%
16;65;5.95091569331123;TP = 75%
17;65;7.00866557203614;TP = 75%
18;65;7.95501005359225;TP = 75%
19;65;8.80700699625106;TP = 75%
20;65;9.57837704055153;TP = 75%
1;66;-75.9271001526069;TP = 75%
2;66;-75.0017898601514;TP = 75%
3;66;-62.4469868502925;TP = 75%
4;66;-43.9671718661509;TP = 75%
5;66;-31.7089913526218;TP = 75%
6;66;-23.24760062134;TP = 75%
7;66;-17.0641404124142;TP = 75%
8;66;-12.3457149133712;TP = 75%
9;66;-8.62366818668245;TP = 75%
10;66;-5.60984027403377;TP = 75%
11;66;-3.11753905278565;TP = 75%
12;66;-1.02054155663215;TP = 75%
13;66;0.769552147025635;TP = 75%
14;66;2.31650772198553;TP = 75%
15;66;3.6674887793981;TP = 75%
16;66;4.85813857716055;TP = 75%
17;66;5.91590208711096;TP = 75%
18;66;6.86226037435578;TP = 75%
19;66;7.71427129981319;TP = 75%
20;66;8.48565550671789;TP = 75%
1;67;-77.0183438862153;TP = 75%
2;67;-76.093022885174;TP = 75%
3;67;-63.5382090400828;TP = 75%
4;67;-45.0583830923058;TP = 75%
5;67;-32.8001914849524;TP = 75%
6;67;-24.3387895278422;TP = 75%
7;67;-18.1553179592373;TP = 75%
8;67;-13.4368809647881;TP = 75%
9;67;-9.71482260505739;TP = 75%
10;67;-6.70098291979014;TP = 75%
11;67;-4.20866978437282;TP = 75%
12;67;-2.11166023049319;TP = 75%
13;67;-0.321554323510469;TP = 75%
14;67;1.22541360244948;TP = 75%
15;67;2.57640716064881;TP = 75%
16;67;3.7670696111327;TP = 75%
17;67;4.82484592792473;TP = 75%
18;67;5.77121717835402;TP = 75%
19;67;6.62324122560044;TP = 75%
20;67;7.39463871519922;TP = 75%
1;68;-78.1078730536361;TP = 75%
2;68;-77.1825419017578;TP = 75%
3;68;-64.627717791129;TP = 75%
4;68;-46.1478814615936;TP = 75%
5;68;-33.8896793547172;TP = 75%
6;68;-25.4282667787501;TP = 75%
7;68;-19.2447844703611;TP = 75%
8;68;-14.5263366135813;TP = 75%
9;68;-10.8042672673277;TP = 75%
10;68;-7.7904164696739;TP = 75%
11;68;-5.29809209430753;TP = 75%
12;68;-3.20107117118948;TP = 75%
13;68;-1.41095376392484;TP = 75%
14;68;0.136025795143652;TP = 75%
15;68;1.48703112109048;TP = 75%
16;68;2.67770547580265;TP = 75%
17;68;3.73549383517611;TP = 75%
18;68;4.68187726844299;TP = 75%
19;68;5.53391364071783;TP = 75%
20;68;6.30532359950246;TP = 75%
1;69;-79.1956916574012;TP = 75%
2;69;-78.2703508792892;TP = 75%
3;69;-65.7155170384866;TP = 75%
4;69;-47.2356708735216;TP = 75%
5;69;-34.9774588246234;TP = 75%
6;69;-26.5160361986865;TP = 75%
7;69;-20.332543731002;TP = 75%
8;69;-15.614085604203;TP = 75%
9;69;-11.8920058757867;TP = 75%
10;69;-8.8781445823856;TP = 75%
11;69;-6.38580959622321;TP = 75%
12;69;-4.28877794577431;TP = 75%
13;69;-2.49864969313424;TP = 75%
14;69;-0.951659169113086;TP = 75%
15;69;0.399357242920544;TP = 75%
16;69;1.59004280643506;TP = 75%
17;69;2.64784249893218;TP = 75%
18;69;3.59423739127524;TP = 75%
19;69;4.446285350236;TP = 75%
20;69;5.21770702499934;TP = 75%
1;70;-80.281803689874;TP = 75%
2;70;-79.3564537792854;TP = 75%
3;70;-66.8016107117688;TP = 75%
4;70;-48.3217552247114;TP = 75%
5;70;-36.063533757186;TP = 75%
6;70;-27.6021016149133;TP = 75%
7;70;-21.4185995319936;TP = 75%
8;70;-16.7001316898519;TP = 75%
9;70;-12.9780421447597;TP = 75%
10;70;-9.96417093210502;TP = 75%
11;70;-7.47182592284975;TP = 75%
12;70;-5.37478414418723;TP = 75%
13;70;-3.58464565691331;TP = 75%
14;70;-2.03764479051868;TP = 75%
15;70;-0.68661792703324;TP = 75%
16;70;0.504078198369982;TP = 75%
17;70;1.56188856457204;TP = 75%
18;70;2.50829424383613;TP = 75%
19;70;3.36035310435462;TP = 75%
20;70;4.13178579675515;TP = 75%
1;71;-81.3662131331048;TP = 75%
2;71;-80.4408545550675;TP = 75%
3;71;-67.8860027346186;TP = 75%
4;71;-49.4061384081573;TP = 75%
5;71;-37.1479080137539;TP = 75%
6;71;-28.6864668561127;TP = 75%
7;71;-22.502955668304;TP = 75%
8;71;-17.7844786307077;TP = 75%
9;71;-14.0623797985362;TP = 75%
10;71;-11.048499206103;TP = 75%
11;71;-8.55614472328067;TP = 75%
12;71;-6.45909337615811;TP = 75%
13;71;-4.66894522441068;TP = 75%
14;71;-3.12193459639275;TP = 75%
15;71;-1.77089787298198;TP = 75%
16;71;-0.580191788182361;TP = 75%
17;71;0.477628638072389;TP = 75%
18;71;1.42404447924815;TP = 75%
19;71;2.27611360475687;TP = 75%
20;71;3.04755666646329;TP = 75%
1;72;-82.4489239587051;TP = 75%
